id,name,description,address,city,state,zip,phone,email,website,hours,eligibility,languages,categories,accessibility,source_url,search_category,search_zip
c01efcb538e9c932,Criminal Record Expungement Assistance - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Criminal Record Expungement Assistance 11 Matching Service Providers GUIDANCE 2 GREATNESS BEYOND REENTRY Print & Share X Print & Share Print PDF Assists with criminal record and eviction expungement, job development, workplace training, financial literacy, felony rights, and reentry training. May be able to provide program participants with supplies such as personal protective equipment (PPE) and a desktop computer. Eligibility: -Age 18 and older -Reentry Training for women ages 16-24 -Focus on the African American and BIPOC community Hours: Not applicable Email (503) 575-7612 Visit Website More Details LEGAL AID SERVICES OF OREGON LEGAL AID SERVICES OF OREGON ALBANY REGIONAL OFFICE GENERAL LEGAL AID Print & Share X Print & Share Print PDF Provides legal counseling and representation for individuals who need assistance with routine civil legal matters, usually regarding housing, public benefits, or expungement of criminal records. Eligibility: Low-income households Hours: By appointment only (541) 926-8678 Visit Website More Details LEGAL AID SERVICES OF OREGON LEGAL",,,,,(503) 575-7612,,https://gethelp.211info.org/get-help/diverse-populations/criminal-record-expungement-assistance/,,,,"eligibility, hours, housing, program, service",,https://gethelp.211info.org/get-help/diverse-populations/criminal-record-expungement-assistance/,,
ab88666645b5b302,Criminal History Records - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Criminal History Records 2 Matching Service Providers Print & Share All Results X Print & Share Print PDF OREGON JUDICIAL BRANCH COURT INFORMATION FINDER Print & Share X Print & Share Print PDF Maintains a website with information on Oregon's county circuit courts, tax court, and Court of Appeals. Does not maintain information on municipal, justice, federal, or tribal courts. Criminal records may be accessed through county circuit courts. 1163 State Street Salem, OR 973012563 Eligibility: Unrestricted Hours: Not applicable Email (503) 986-5500 Get Directions Visit Website More Details OREGON STATE POLICE HEADQUARTERS CRIMINAL HISTORY RECORD CHECKS Print & Share X Print & Share Print PDF Provides public access to Oregon criminal history record information. Individuals may request copies of their personal records from the state of Oregon or the FBI or copies of another individual's Oregon record (also known as an open record). Fingerprinting services are offered at the Salem office only. 3565 Trelstad Avenue SE Salem, OR 97317 Eligibility: Unrestricted Hours: Monday-Fr",,,,,(503) 986-5500,,https://gethelp.211info.org/get-help/diverse-populations/criminal-history-records/,,,,"eligibility, hours, service",,https://gethelp.211info.org/get-help/diverse-populations/criminal-history-records/,,
7872972ec6862dee,Cosmetic Dentistry * Disabilities Issues - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Cosmetic Dentistry * Disabilities Issues 1 Matching Service Providers Refine Results - Select - Disabilities Issues Older Adults Print & Share All Results X Print & Share Print PDF DENTAL LIFELINE NETWORK DONATED DENTAL SERVICES Print & Share X Print & Share Print PDF Provides comprehensive dental services to older adults, people with disabilities, and medically fragile individuals through a network of volunteer dentists and dental labs. A volunteer dentist will come up with a treatment plan, with the goal of making sure the patient is pain-free and able to eat properly. Does not provide emergency care. Services may include: -Dental cleanings -Cavity prevention (sealants, fluoride treatments/supplements) -Dental prosthodontics (dentures, bridges, crowns, implants) -Orthodontics -Endodontics -Dental restoration -Periodontics -Oral/maxillofacial surgery -Cosmetic dentistry 1800 15th Street Suite 100 Denver, CO 80202 Eligibility: Veterans and individuals who cannot pay for dental care and who are age 65 and older, have a permanent disability, or are medically compromise",,,,,(503) 594-0837,,https://gethelp.211info.org/get-help/diverse-populations/cosmetic-dentistry-disabilities-issues/,,,,"eligibility, hours, service",,https://gethelp.211info.org/get-help/diverse-populations/cosmetic-dentistry-disabilities-issues/,,
35cd45c102bff03c,Cosmetic Dentistry * Older Adults - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Cosmetic Dentistry * Older Adults 2 Matching Service Providers Refine Results - Select - Disabilities Issues Older Adults Print & Share All Results X Print & Share Print PDF DENTAL LIFELINE NETWORK DONATED DENTAL SERVICES Print & Share X Print & Share Print PDF Provides comprehensive dental services to older adults, people with disabilities, and medically fragile individuals through a network of volunteer dentists and dental labs. A volunteer dentist will come up with a treatment plan, with the goal of making sure the patient is pain-free and able to eat properly. Does not provide emergency care. Services may include: -Dental cleanings -Cavity prevention (sealants, fluoride treatments/supplements) -Dental prosthodontics (dentures, bridges, crowns, implants) -Orthodontics -Endodontics -Dental restoration -Periodontics -Oral/maxillofacial surgery -Cosmetic dentistry 1800 15th Street Suite 100 Denver, CO 80202 Eligibility: Veterans and individuals who cannot pay for dental care and who are age 65 and older, have a permanent disability, or are medically compromised. Hour",,,,,(503) 594-0837,,https://gethelp.211info.org/get-help/diverse-populations/cosmetic-dentistry-older-adults/,,,,"eligibility, hours, service",,https://gethelp.211info.org/get-help/diverse-populations/cosmetic-dentistry-older-adults/,,
a3c407927322c0b3,Conjoint Counseling * LGBTQ2+ Issues - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Conjoint Counseling * LGBTQ2+ Issues 2 Matching Service Providers Print & Share All Results X Print & Share Print PDF SAKURA COUNSELING NE PORTLAND Print & Share X Print & Share Print PDF Provides individual, couples, and family counseling specializing in BIPOC and LGBTQ+ communities, anxiety, depression, trauma, and multicultural concerns. 650 NE Holladay Street Portland, OR 97232 Eligibility: Unrestricted Hours: Monday-Friday 8am-5pm. Limited hours after 5pm and during the day on Sundays. Individual counselor hours vary. Email (971) 254-1357 Get Directions Visit Website More Details SAKURA COUNSELING NW PORTLAND Print & Share X Print & Share Print PDF Provides individual, couples, and family counseling specializing in BIPOC and LGBTQ+ communities, anxiety, depression, trauma, and multicultural concerns. 1942 NW Kearney Street #11 Portland, OR 97209 Eligibility: Unrestricted Hours: Monday-Friday 8am-5pm. Limited hours after 5pm and during the day on Sundays. Individual counselor hours vary. Email (971) 254-1357 Get Directions Visit Website More Details SAKURA COUNSE",,,,,(971) 254-1357,,https://gethelp.211info.org/get-help/diverse-populations/conjoint-counseling-lgbtq2-issues/,,,,"eligibility, hours, service",,https://gethelp.211info.org/get-help/diverse-populations/conjoint-counseling-lgbtq2-issues/,,
9bd640c4781b859e,Comprehensive Job Assistance Centers * Older Adults - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Comprehensive Job Assistance Centers * Older Adults 1 Matching Service Providers Print & Share All Results X Print & Share Print PDF EASTERSEALS OREGON EASTERSEALS OREGON PORTLAND SENIOR COMMUNITY SERVICE EMPLOYMENT PROGRAM Print & Share X Print & Share Print PDF Assists those who seek employment, training assistance, and social engagement. Offers training assignments to develop current employment skills, resume and cover letter education, job readiness classes, and individual employment plans. 237 NE Broadway Street Suite 100 Portland, OR 97232 Eligibility: -Ages 55 and older, unemployed, and income for the last 6 months must be below 125% of the federal poverty guidelines. Social Security benefits and some other incomes do not count towards income. -Be unemployed and willing to obtain competitive employment -Priority given to veterans, spouses of veterans, homeless or at-risk of becoming homeless, and people with disabilities Hours: Monday-Thursday 8:30am-5pm, Friday 8:30am-4:30pm Email (503) 222-8500 Get Directions Visit Website More Details EASTERSEALS OREGON SEN",,,,,(503) 222-8500,,https://gethelp.211info.org/get-help/diverse-populations/comprehensive-job-assistance-centers-older-adults/,,,,"eligibility, hours, program, service",,https://gethelp.211info.org/get-help/diverse-populations/comprehensive-job-assistance-centers-older-adults/,,
7608333e83064f0d,Comprehensive Outpatient Substance Use Disorder Treatment * Deafness - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Comprehensive Outpatient Substance Use Disorder Treatment * Deafness 2 Matching Service Providers Refine Results - Select - Deafness Hispanic/Latino Community Print & Share All Results X Print & Share Print PDF LIFELINE CONNECTIONS LIFELINE CONNECTIONS EAST VANCOUVER Print & Share X Print & Share Print PDF Provides a full-service behavioral health agency with services including medically-assisted detoxification, substance use treatment, a residential program for substance use treatment, mental health outpatient treatment, a co-occurring disorder (i.e. mental health and substance use disorder), comprehensive outpatient substance use treatment, supported housing and employment, and sober living. Specializes in treatment for those addicted to opioids and alcohol by offering medication to assist in the recovery process. The Deaf and hard of hearing substance use treatment program is one of only a handful in the country. 11719 NE 95th Street Suite A/D Vancouver, WA 98682 Eligibility: Age 18 and older Hours: Appointments: Monday-Friday 8am-5pm Medication Assisted Recovery",,,,,(360) 984-5511,,https://gethelp.211info.org/get-help/diverse-populations/comprehensive-outpatient-substance-use-disorder-treatment-deafness/,,,,"eligibility, hours, housing, mental health, program, service",,https://gethelp.211info.org/get-help/diverse-populations/comprehensive-outpatient-substance-use-disorder-treatment-deafness/,,
306baf605d7d55c4,Comprehensive Outpatient Substance Use Disorder Treatment * Hispanic/Latino Community - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Comprehensive Outpatient Substance Use Disorder Treatment * Hispanic/Latino Community 4 Matching Service Providers Refine Results - Select - Deafness Hispanic/Latino Community Print & Share All Results X Print & Share Print PDF BESTCARE TREATMENT SERVICES MADRAS LATINO RESIDENTIAL TREATMENT OUTPATIENT SUBSTANCE USE DISORDER TREATMENT Print & Share X Print & Share Print PDF Offers intensive outpatient treatment for alcohol and drug recovery and non-pharmacological approaches to pain management. 236 SE D Street Madras, OR 97741 Eligibility: Age 18 and older Hours: Phone: Monday-Friday 8am-5pm Outpatient treatment: By appointment only Email (541) 475-5300 Get Directions Visit Website More Details CENTRAL CITY CONCERN PUENTES Print & Share X Print & Share Print PDF Offers supportive services to the Latino/a/e and Hispanic communality and non-English speakers seeking healing and recovery. Provides bilingual/bicultural alcohol and drug treatment and mental health services, case management, mentoring, access and referral to housing resources, continuing care when treatment",,,,,(541) 475-5300,,https://gethelp.211info.org/get-help/diverse-populations/comprehensive-outpatient-substance-use-disorder-treatment-hispanic-latino-community/,,,,"address, eligibility, hours, housing, mental health, phone, resources, service",,https://gethelp.211info.org/get-help/diverse-populations/comprehensive-outpatient-substance-use-disorder-treatment-hispanic-latino-community/,,
7d9af924caaa5de2,Congregate Meals/Nutrition Sites * Native American Community - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Congregate Meals/Nutrition Sites * Native American Community 12 Matching Service Providers MEALS ON WHEELS LINN, BENTON, AND LINCOLN ALBANY MEAL SITE CONNECTIONS CAFE COMMUNITY DINING Print & Share X Print & Share Print PDF Provides a dine in hot meal. 489 Water Avenue NW Albany, OR 97321 Eligibility: Must be an established Meals on Wheels of Linn, Benton, Lincoln participant and meet on of the following: -Age 60 and older and their spouses -Age 55 and older who identify as Native American -Age 18 and older with disabilities Hours: Monday-Friday 11:30am (541) 967-7647 Get Directions Visit Website More Details MEALS ON WHEELS LINN, BENTON, AND LINCOLN BROWNSVILLE MEAL SITE CONNECTIONS CAFE COMMUNITY DINING Print & Share X Print & Share Print PDF Provides a dine in hot meal. 117 N Main Street Brownsville, OR 97327 Eligibility: Must be an established Meals on Wheels of Linn, Benton, Lincoln participant and meet on of the following: -Age 60 and older and their spouses -Age 55 and older who identify as Native American -Age 18 and older with disabilities Hours: Tuesday 11:",,,,,(541) 967-7647,,https://gethelp.211info.org/get-help/diverse-populations/congregate-meals-nutrition-sites-native-american-community/,,,,"eligibility, hours, service",,https://gethelp.211info.org/get-help/diverse-populations/congregate-meals-nutrition-sites-native-american-community/,,
cc1cf96914e4bc0e,Children's Rights Groups * Native American Community - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Children's Rights Groups * Native American Community 1 Matching Service Providers Print & Share All Results X Print & Share Print PDF NATIONAL INDIAN CHILD WELFARE ASSOCIATION CHILD ABUSE SERVICES Print & Share X Print & Share Print PDF Provides information and referral for children and families of Native American descent regarding issues of child abuse, custody, termination of parental rights, adoption, and foster care. Works to address the issues of child abuse and neglect through training, research, public policy, and grassroots community development. Also works to support compliance with the Indian Child Welfare Act of 1978. This act seeks to keep Native American children with Native American families. Does not provide legal advice or case management services. NICWA is not a direct service provider. 5100 S Macadam Avenue Suite 300 Portland, OR 97239 Eligibility: Unrestricted Hours: Monday-Friday 8am-5pm Email (503) 222-4044 Get Directions Visit Website More Details NATIONAL INDIAN CHILD WELFARE ASSOCIATION CHILD ABUSE SERVICES",,,,,(503) 222-4044,,https://gethelp.211info.org/get-help/diverse-populations/childrens-rights-groups-native-american-community/,,,,"address, eligibility, hours, service",,https://gethelp.211info.org/get-help/diverse-populations/childrens-rights-groups-native-american-community/,,
ed3ff0656ac6f742,Children's Out of Home Respite Care * Disabilities Issues - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Children's Out of Home Respite Care * Disabilities Issues 1 Matching Service Providers Refine Results - Select - No Filter Disabilities Issues Print & Share All Results X Print & Share Print PDF PROVIDENCE HEALTH AND SERVICES OREGON AND SOUTHWEST WASHINGTON PROVIDENCE CHILD CENTER CENTER FOR MEDICALLY FRAGILE CHILDREN Print & Share X Print & Share Print PDF Provides 24-hour nursing care for children, including short-term stays, medical evaluation and treatment, recovery after surgery or illness, and respite care. Also offers long-term care with team-based care planning and coordination. 830 NE 47th Avenue Portland, OR 97213 Eligibility: Age 21 and younger with complex medical needs requiring 24-hour skilled nursing care Hours: 24 hours per day / 7 days per week Phone: Monday-Friday 7am-5:30pm (503) 215-2837 Get Directions Visit Website More Details PROVIDENCE HEALTH AND SERVICES OREGON AND SOUTHWEST WASHINGTON CENTER FOR MEDICALLY FRAGILE CHILDREN",,,,,(503) 215-2837,,https://gethelp.211info.org/get-help/diverse-populations/childrens-out-of-home-respite-care-disabilities-issues/,,,,"eligibility, hours, phone, service",,https://gethelp.211info.org/get-help/diverse-populations/childrens-out-of-home-respite-care-disabilities-issues/,,
710136d9c09e5e65,Children's Play Groups * Deafness - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Children's Play Groups * Deafness 1 Matching Service Providers Print & Share All Results X Print & Share Print PDF TUCKER MAXON SCHOOL EARLY INTERVENTION Print & Share X Print & Share Print PDF Focuses on developing collaborative partnerships with parents and children that facilitate spoken language development through listening. Offers intensive auditory-oral intervention, on-site audiologist who does hearing aid analysis and cochlear implant mapping, regular home and school sessions, facilitated toddler groups with both children with typical hearing and children who are deaf and support and information for families. 2860 SE Holgate Boulevard Portland, OR 97202 Eligibility: Newborns to age 3 with a hearing impairment Hours: Monday-Friday 8am-4pm Email (503) 235-6551 Get Directions Visit Website More Details TUCKER MAXON SCHOOL EARLY INTERVENTION",,,,,(503) 235-6551,,https://gethelp.211info.org/get-help/diverse-populations/childrens-play-groups-deafness/,,,,"eligibility, hours, service",,https://gethelp.211info.org/get-help/diverse-populations/childrens-play-groups-deafness/,,
5ee5274366a77dc4,Children's Out of Home Respite Care - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Children's Out of Home Respite Care 22 Matching Service Providers Refine Results - Select - No Filter Disabilities Issues AUTISM SOCIETY OF OREGON AUTISM SPECTRUM DISORDER INFORMATION AND RESOURCES Print & Share X Print & Share Print PDF Provides information on autism resources, respite evenings for caregivers (“Take a Break on ASO”), and autism-friendly community events. 9320 SW Barbur Boulevard Suite 240 Portland, OR 97219 Eligibility: Unrestricted Hours: Phone: Monday-Friday 9am-6pm Office: Friday 11am-2pm or by appointment Email (503) 636-1676 Get Directions Visit Website More Details FAMILY NURTURING CENTER FAMILY NURTURING CENTER JACKSON COUNTY RELIEF NURSERY Print & Share X Print & Share Print PDF Offers comprehensive family support for families with children who are experiencing high levels of stress. Services include therapeutic classrooms with low adult-child ratios, family support and individualized case management, home visiting, parenting education, and group activities designed to strengthen parenting skills and promote healthy child development 825 E M",,,,,(503) 636-1676,,https://gethelp.211info.org/get-help/diverse-populations/childrens-out-of-home-respite-care/,,,,"address, eligibility, food, hours, intake, mental health, phone, program",,https://gethelp.211info.org/get-help/diverse-populations/childrens-out-of-home-respite-care/,,
0321f6fa40ee94a1,Childhood Immunization * Native American Community - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Childhood Immunization * Native American Community 3 Matching Service Providers Print & Share All Results X Print & Share Print PDF NATIVE AMERICAN REHABILITATION ASSOCIATION OF THE NORTHWEST NARA NW INDIAN HEALTH CLINIC HEALTH SERVICES Print & Share X Print & Share Print PDF Provides a wide range of general medical care, immunizations, mental health evaluations and counseling services, diabetes testing, sexually transmitted infections testing and treatment, breast cancer screening, tobacco cessation programs, addictions assessment and treatment, and Oregon Health Plan (OHP) eligibility assistance. 703 NE Hancock Street Portland, OR 97212 Eligibility: Native American or Alaskan Native or other vulnerable populations Hours: Monday/Tuesday/Wednesday/Thursday 8am-5pm, Friday 8am-7pm Email (503) 230-9875 Get Directions Visit Website More Details NATIVE AMERICAN REHABILITATION ASSOCIATION OF THE NORTHWEST NARA NW WELLNESS CENTER HEALTH SERVICES Print & Share X Print & Share Print PDF Provides a wide range of general medical care, immunizations, mental health evaluations a",,,,,(503) 230-9875,,https://gethelp.211info.org/get-help/diverse-populations/childhood-immunization-native-american-community/,,,,"eligibility, hours, mental health, program, service",,https://gethelp.211info.org/get-help/diverse-populations/childhood-immunization-native-american-community/,,
fced05428e155380,Certificates/Forms Assistance * Transgender Individuals - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Certificates/Forms Assistance * Transgender Individuals 1 Matching Service Providers Refine Results - Select - Children and Youth With Disabilities/Health Conditions Disabilities Issues Immigration Issues Transgender Individuals Print & Share All Results X Print & Share Print PDF OUTSIDE IN ID PROJECT Print & Share X Print & Share Print PDF Provides assistance with changing name/gender through the courts or at the DMV (cannot do both for one person). Services range from providing information on the process of changing documents in the state of Oregon to offering financial aid and advocacy at the courts and the DMV. The level of financial assistance and eligibility for this assistance varies based on program's budget. 1132 SW 13th Avenue Portland, OR 97205 Eligibility: People who identify as transgender or gender-nonconforming Hours: By appointment only Email (503) 535-3828 Get Directions Visit Website More Details OUTSIDE IN ID PROJECT",,,,,(503) 535-3828,,https://gethelp.211info.org/get-help/diverse-populations/certificates-forms-assistance-transgender-individuals/,,,,"eligibility, hours, program, service",,https://gethelp.211info.org/get-help/diverse-populations/certificates-forms-assistance-transgender-individuals/,,
489cf7faa912e242,Child Care Expense Assistance * Native American Community - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Child Care Expense Assistance * Native American Community 1 Matching Service Providers Print & Share All Results X Print & Share Print PDF FIND CHILDCARE OREGON FIND CHILD CARE OREGON Print & Share X Print & Share Print PDF Helps families locate child care through referrals and provides resources to help make informed decisions about child care needs. 211info is available to provide families referrals to support their child care search, or families can conduct their own search on the website. Website Eligibility: Parents/caregivers of children up to age 18 Hours: Monday-Friday 7am-11pm, Saturday-Sunday 8am-8pm Email 211 Visit Website More Details No Mapping Information Available",,,,,,,https://gethelp.211info.org/get-help/diverse-populations/child-care-expense-assistance-native-american-community/,,,,"eligibility, hours, resources, service",,https://gethelp.211info.org/get-help/diverse-populations/child-care-expense-assistance-native-american-community/,,
ca4e55c5e1dece9c,Children's In Home Respite Care - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Children's In Home Respite Care 9 Matching Service Providers Print & Share All Results X Print & Share Print PDF 211INFO 211INFO MATERNAL AND CHILD HEALTH PROGRAM Print & Share X Print & Share Print PDF 211info's Maternal and Child Health Program provides specialized information, referral, and follow-up services to individuals and family members of all genders covering needs and questions related to pregnancy, maternal and child health, sexual and reproductive health, and women's health across the life span, including resources for women with breast cancer. Eligibility: Unrestricted Hours: Monday-Friday 8am-6pm Email 211 Visit Website More Details EUGENE RELIEF NURSERY RELIEF NURSERY OUTREACH Print & Share X Print & Share Print PDF Provides parenting support through home visits, resource navigation, and respite child care for families in immediate need of help. Families involved in outreach also have access to other Relief Nursery services. 1720 W 25th Avenue Eugene, OR 97405 Eligibility: Low-income families with children age 6 and younger who are experiencing multip",,,,,(541) 343-9706,,https://gethelp.211info.org/get-help/diverse-populations/childrens-in-home-respite-care/,,,,"eligibility, hours, mental health, program, resources, service",,https://gethelp.211info.org/get-help/diverse-populations/childrens-in-home-respite-care/,,
d3e95833017deb88,Cavity Prevention Measures * Older Adults - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Cavity Prevention Measures * Older Adults 1 Matching Service Providers Refine Results - Select - Disabilities Issues Older Adults Veterans Native American Community AIDS/HIV Print & Share All Results X Print & Share Print PDF DENTAL LIFELINE NETWORK DONATED DENTAL SERVICES Print & Share X Print & Share Print PDF Provides comprehensive dental services to older adults, people with disabilities, and medically fragile individuals through a network of volunteer dentists and dental labs. A volunteer dentist will come up with a treatment plan, with the goal of making sure the patient is pain-free and able to eat properly. Does not provide emergency care. Services may include: -Dental cleanings -Cavity prevention (sealants, fluoride treatments/supplements) -Dental prosthodontics (dentures, bridges, crowns, implants) -Orthodontics -Endodontics -Dental restoration -Periodontics -Oral/maxillofacial surgery -Cosmetic dentistry 1800 15th Street Suite 100 Denver, CO 80202 Eligibility: Veterans and individuals who cannot pay for dental care and who are age 65 and older, have a perm",,,,,(503) 594-0837,,https://gethelp.211info.org/get-help/diverse-populations/cavity-prevention-measures-older-adults/,,,,"eligibility, hours, service",,https://gethelp.211info.org/get-help/diverse-populations/cavity-prevention-measures-older-adults/,,
b25f6c1a9e4ebe78,Cavity Prevention Measures * Veterans - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Cavity Prevention Measures * Veterans 1 Matching Service Providers Refine Results - Select - Disabilities Issues Older Adults Veterans Native American Community AIDS/HIV Print & Share All Results X Print & Share Print PDF DENTAL LIFELINE NETWORK DONATED DENTAL SERVICES Print & Share X Print & Share Print PDF Provides comprehensive dental services to older adults, people with disabilities, and medically fragile individuals through a network of volunteer dentists and dental labs. A volunteer dentist will come up with a treatment plan, with the goal of making sure the patient is pain-free and able to eat properly. Does not provide emergency care. Services may include: -Dental cleanings -Cavity prevention (sealants, fluoride treatments/supplements) -Dental prosthodontics (dentures, bridges, crowns, implants) -Orthodontics -Endodontics -Dental restoration -Periodontics -Oral/maxillofacial surgery -Cosmetic dentistry 1800 15th Street Suite 100 Denver, CO 80202 Eligibility: Veterans and individuals who cannot pay for dental care and who are age 65 and older, have a permanen",,,,,(503) 594-0837,,https://gethelp.211info.org/get-help/diverse-populations/cavity-prevention-measures-veterans/,,,,"eligibility, hours, service",,https://gethelp.211info.org/get-help/diverse-populations/cavity-prevention-measures-veterans/,,
cba8cbd2f1734081,Certificates/Forms Assistance * Disabilities Issues - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Certificates/Forms Assistance * Disabilities Issues 1 Matching Service Providers Refine Results - Select - Children and Youth With Disabilities/Health Conditions Disabilities Issues Immigration Issues Transgender Individuals Print & Share All Results X Print & Share Print PDF CLACKAMAS COUNTY SOCIAL SERVICES DEVELOPMENTAL DISABILITIES Print & Share X Print & Share Print PDF Provides case management and helps access available services and resources to eligible individuals who experience Intellectual and/or Developmental Disabilities. Service coordinators connect individuals to services which may include in-home support, residential services, supported living, employment, alternatives to employment, transportation, protective services, and other community resources and benefits. 2051 Kaen Road #135 Oregon City, OR 97045 Eligibility: Children and adults with an Intellectual and/or Developmental Disabilities who meet the eligibility criteria. Applicants must be an Oregon resident. Hours: Monday-Thursday 7am-6pm Email (503) 557-2824 Get Directions Visit Website More Detai",,,,,(503) 557-2824,,https://gethelp.211info.org/get-help/diverse-populations/certificates-forms-assistance-disabilities-issues/,,,,"eligibility, hours, resources, service, transportation",,https://gethelp.211info.org/get-help/diverse-populations/certificates-forms-assistance-disabilities-issues/,,
4e45a368149b8f77,Certificates/Forms Assistance * Immigration Issues - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Certificates/Forms Assistance * Immigration Issues 5 Matching Service Providers Refine Results - Select - Children and Youth With Disabilities/Health Conditions Disabilities Issues Immigration Issues Transgender Individuals Print & Share All Results X Print & Share Print PDF LATINO COMMUNITY ASSOCIATION FAMILY EMPOWERMENT Print & Share X Print & Share Print PDF Provides legal clinics, assistance with the citizenship process, housing support and advocacy, education support and advocacy, tax assistance including Individual Taxpayer Identification Number (ITIN) application and renewal, referrals to jobs, translation and interpretation assistance, and information and referral to outside community resources. 2680 NE Twin Knolls Drive Suite 110 Bend, OR 97701 Eligibility: Unrestricted, but focus on individuals who identify as Latino or Hispanic Hours: Monday/Wednesday/Thursday 10am-5pm, Tuesday 10am-7pm Email (541) 382-4366 Get Directions Visit Website More Details LATINO COMMUNITY ASSOCIATION LATINO COMMUNITY ASSOCIATION PRINEVILLE FAMILY EMPOWERMENT Print & Share X Print",,,,,(541) 382-4366,,https://gethelp.211info.org/get-help/diverse-populations/certificates-forms-assistance-immigration-issues/,,,,"eligibility, hours, housing, phone, program, resources, service",,https://gethelp.211info.org/get-help/diverse-populations/certificates-forms-assistance-immigration-issues/,,
cc16b6b49619fe27,Cavity Prevention Measures * Disabilities Issues - 211info,"- Radius - 5 Miles 10 Miles 25 Miles 50 Miles 100 Miles Search by Provider Name > New Search > Diverse Populations > Cavity Prevention Measures * Disabilities Issues 1 Matching Service Providers Refine Results - Select - Disabilities Issues Older Adults Veterans Native American Community AIDS/HIV Print & Share All Results X Print & Share Print PDF DENTAL LIFELINE NETWORK DONATED DENTAL SERVICES Print & Share X Print & Share Print PDF Provides comprehensive dental services to older adults, people with disabilities, and medically fragile individuals through a network of volunteer dentists and dental labs. A volunteer dentist will come up with a treatment plan, with the goal of making sure the patient is pain-free and able to eat properly. Does not provide emergency care. Services may include: -Dental cleanings -Cavity prevention (sealants, fluoride treatments/supplements) -Dental prosthodontics (dentures, bridges, crowns, implants) -Orthodontics -Endodontics -Dental restoration -Periodontics -Oral/maxillofacial surgery -Cosmetic dentistry 1800 15th Street Suite 100 Denver, CO 80202 Eligibility: Veterans and individuals who cannot pay for dental care and who are age 65 and older, have",,,,,(503) 594-0837,,https://gethelp.211info.org/get-help/diverse-populations/cavity-prevention-measures-disabilities-issues/,,,,"eligibility, hours, service",,https://gethelp.211info.org/get-help/diverse-populations/cavity-prevention-measures-disabilities-issues/,,
