source_run,id,name,description,address,city,state,zip,phone,email,website,hours,eligibility,languages,categories,accessibility,source_url,search_category,search_zip,source,processed_at,provider_name,program_name
,4724773ce27c7525,ADDICTIONS/DEPENDENCIES SUPPORT GROUPS,"CHANCE CORVALLIS ADDICTIONS/DEPENDENCIES SUPPORT GROUPS Print & Share X Print & Share Print PDF Provides peer support, guidance, and resources to help those in recovery. Services offered include relapse prevention groups (Alcoholics Anonymous, Gamblers Anonymous, and Narcotics Anonymous). 456 SW Monroe Avenue Suite 108 Corvallis, OR 973335412 Eligibility: Unrestricted Hours: Varies, call for current schedule Email (541) 224-2750 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 224-2750 Email Address: [email protected] INTAKE PROCEDURE: Call for information FEES: None DOCUMENTS: Call for information LANGUAGES: English, interpretation or signing by arrangement AREA SERVED: Benton County SITE HOURS: Monday-Friday 9am-5pm Services: Alcohol Use Disorder Support Groups Anger Management Drug Use Disorder Support Groups Smoking/Vaping Cessation If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our knowledge. However, you should always call the provider to confirm this information and make an appointment. Be sure to confirm payment information with the provider, if payment is required. 211Info",,,,,(541) 224-2750,,https://www.211info.org/agency/25495/13064/,,,,"address, eligibility, hours, intake, phone, resources, service",,https://www.211info.org/agency/25495/13064/,,,agentic_daemon,2026-05-03T07:18:39.399585,,
,007778a560520aef,PROFESSIONAL CLOTHING AND HAIRCUTS,"ELEVATE HIM PROFESSIONAL CLOTHING AND HAIRCUTS Print & Share X Print & Share Print PDF Provides interview and work-ready clothing to help with the transition into the workforce and for appointments that require a professional appearance. Also provides professional haircuts. Clothing donations accepted. 1513 SW Marlow Avenue Suite A Portland, OR 97225 Eligibility: Males age 12 and older Hours: Monday-Friday 10am-5pm by appointment Email (503) 810-1607 Get Directions Visit Website Phone/FAX Numbers Main phone (503) 810-1607 Email Address: [email protected] INTAKE PROCEDURE: Visit website, call, or email to schedule an appointment FEES: None DOCUMENTS: None AREA SERVED: Multnomah and Washington Counties TRAVEL/LOCATION INFORMATION: Short wallk from MAX Blue line Sunset Transit Center Services: Clothing Donation Programs * Men Hair and Nail Care * Men Work Clothing * Men If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our knowledge. However, you should always call the provider to confirm this information and make an appointment. Be sure to confirm payment information with the provider, if payment is re","1513 SW Marlow Avenue Suite A Portland, OR 97225",SW Marlow Avenue Suite A Portland,OR,97225,(503) 810-1607,,https://www.211info.org/agency/25500/21409/,,,,"address, eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/25500/21409/,,,agentic_daemon,2026-05-03T05:59:48.860793,,
,ad58f749b464a0f9,MENTAL HEALTH SERVICES,"MILTON-FREEWATER MENTAL HEALTH SERVICES Print & Share X Print & Share Print PDF Offers mental health services for both adults and children. Services include individual and group therapy, mental health assessment, case management with other service providers, and medication management when necessary. 299 N Columbia Milton Freewater, OR 97862 Eligibility: Unrestricted Hours: Monday-Thursday 8am-5pm, Friday 8am-3pm (541) 276-6207 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 276-6207 INTAKE PROCEDURE: Call or walk in for information FEES: Accepts OHP and private insurance. Sliding scale fees available for uninsured patients. No one will be denied care due to inability to pay. DOCUMENTS: None required at intake LANGUAGES: English, Spanish AREA SERVED: Varies by site Services: Adolescent/Youth Counseling Community Mental Health Agencies Early Intervention for Mental Illness Group Counseling In Person Crisis Intervention Individual Counseling Mental Health Evaluation Psychiatric Case Management Psychiatric Medication Services If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our knowledge","299 N Columbia Milton Freewater, OR 97862",N Columbia Milton Freewater,OR,97862,(541) 276-6207,,https://www.211info.org/agency/25505/4278/,,,,"eligibility, hours, intake, mental health, phone, service",,https://www.211info.org/agency/25505/4278/,,,agentic_daemon,2026-05-03T02:52:38.796006,,
,c09e16195628b99a,DRUG AND ALCOHOL TREATMENT,"COMMUNITY COUNSELING SOLUTIONS PENDLETON DRUG AND ALCOHOL TREATMENT Print & Share X Print & Share Print PDF Works with individuals to overcome their addictions to alcohol and/or other drugs. Program involves complete alcohol and drug assessment, individual counseling, and classes for substance education and relapse prevention. 331 SE 2nd Street Pendleton, OR 97801 Eligibility: Unrestricted. Accepts patients for court-ordered treatment following a DUI or other substance-related offense. Hours: Monday-Thursday 8am-5pm, Friday 8am-3pm (541) 276-6207 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 276-6207 INTAKE PROCEDURE: Walk in or call for more information FEES: Accepts OHP and private insurance. Sliding scale fees available for uninsured patients. No one will be denied care due to inability to pay. DOCUMENTS: None required at intake AREA SERVED: Varies by site Services: Alcohol Use Disorder Education/Prevention Assessment for Substance Use Disorders Drug Use Disorder Education/Prevention DUI Offender Programs Relapse Prevention Programs Substance Use Disorder Counseling Other Services Offered At This Location: COUNSELING SETTINGS - MENTAL HEALTH SERVICES If you rep","331 SE 2nd Street Pendleton, OR 97801",Street Pendleton,OR,97801,(541) 276-6207,,https://www.211info.org/agency/25506/19671/,,,,"eligibility, hours, intake, mental health, phone, program, service",,https://www.211info.org/agency/25506/19671/,,,agentic_daemon,2026-05-03T06:15:48.227949,,
,1bb2a7cf1190d6f2,MENTAL HEALTH SERVICES,"COMMUNITY COUNSELING SOLUTIONS PENDLETON MENTAL HEALTH SERVICES Print & Share X Print & Share Print PDF Offers mental health services for both adults and children. Services include individual and group therapy, mental health assessment, case management with other service providers, and medication management when necessary. 331 SE 2nd Street Pendleton, OR 97801 Eligibility: Unrestricted Hours: Monday-Thursday 8am-5pm, Friday 8am-3pm (541) 276-6207 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 276-6207 INTAKE PROCEDURE: Call or walk in for information FEES: Accepts OHP and private insurance. Sliding scale fees available for uninsured patients. No one will be denied care due to inability to pay. DOCUMENTS: None required at intake LANGUAGES: English, Spanish AREA SERVED: Varies by site Services: Adolescent/Youth Counseling Community Mental Health Agencies Early Intervention for Mental Illness Group Counseling In Person Crisis Intervention Individual Counseling Mental Health Evaluation Psychiatric Case Management Psychiatric Medication Services Other Services Offered At This Location: SUBSTANCE USE DISORDER SERVICES - DRUG AND ALCOHOL TREATMENT If you represent this ag","331 SE 2nd Street Pendleton, OR 97801",Street Pendleton,OR,97801,(541) 276-6207,,https://www.211info.org/agency/25506/4278/,,,,"eligibility, hours, intake, mental health, phone, service",,https://www.211info.org/agency/25506/4278/,,,agentic_daemon,2026-05-03T02:52:38.788030,,
,2df5f74fef745099,MENTAL HEALTH SERVICES,"HERMISTON MENTAL HEALTH SERVICES Print & Share X Print & Share Print PDF Offers mental health services for both adults and children. Services include individual and group therapy, mental health assessment, case management with other service providers, and medication management when necessary. 595 NW 11th Street Hermiston, OR 97838 Eligibility: Unrestricted Hours: Monday-Thursday 8am-5pm, Friday 8am-3pm (541) 567-2536 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 567-2536 INTAKE PROCEDURE: Call or walk in for information FEES: Accepts OHP and private insurance. Sliding scale fees available for uninsured patients. No one will be denied care due to inability to pay. DOCUMENTS: None required at intake LANGUAGES: English, Spanish AREA SERVED: Varies by site Services: Adolescent/Youth Counseling Community Mental Health Agencies Early Intervention for Mental Illness Group Counseling In Person Crisis Intervention Individual Counseling Mental Health Evaluation Psychiatric Case Management Psychiatric Medication Services If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our knowledge. However,","595 NW 11th Street Hermiston, OR 97838",Street Hermiston,OR,97838,(541) 567-2536,,https://www.211info.org/agency/25507/4278/,,,,"eligibility, hours, intake, mental health, phone, service",,https://www.211info.org/agency/25507/4278/,,,agentic_daemon,2026-05-03T02:52:38.790014,,
,542506dfd13acc90,EMERGENCY SHELTER,"2ND CHANCE SHELTER EMERGENCY SHELTER Print & Share X Print & Share Print PDF Provides shelter for a maximum capacity of 20 individuals. Laundry, mail, hygiene items, a clothing closet, transitional housing, and other supportive services are available to guests. Accepts donations of hygiene items and new or used (must be laundered in advance) clothing. 1100 Jackson Street SE Albany, OR 97321 Eligibility: Age 18 and older. Persons with sex offender or arson convictions are ineligible. Hours: Monday-Friday 8am-4pm (541) 967-8545 Get Directions Visit Website Phone/FAX Numbers Shelter Intake (541) 967-8545 Alternate (541) 791-3411 Hygiene Room, Clothing Closet, and Donations INTAKE PROCEDURE: Walk in or call for more information FEES: None DOCUMENTS: None AREA SERVED: City of Albany SITE HOURS: Monday-Friday 8am-4pm Services: Clothing Donation Programs Community Shelters Personal/Grooming Supplies Donation Programs Other Services Offered At This Location: INDIVIDUAL AND FAMILY SUPPORT SERVICES - PEER SUPPORT SERVICES If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our knowledge. However, you should alwa","1100 Jackson Street SE Albany, OR 97321",Jackson Street SE Albany,OR,97321,(541) 967-8545,,https://www.211info.org/agency/25508/21415/,,,,"eligibility, hours, housing, intake, phone, program, service, shelter",,https://www.211info.org/agency/25508/21415/,,,agentic_daemon,2026-05-03T05:59:48.794353,,
,fade2d027fa1896b,PEER SUPPORT SERVICES,"2ND CHANCE SHELTER PEER SUPPORT SERVICES Print & Share X Print & Share Print PDF Provides services such as limited assistance obtaining Oregon ID, mailing addresses, GED tutoring, and essential supplies as available (such as toothpaste, shampoo, soap, and deodorant). Also provides job search assistance such as preparing a resume, completing job applications, and interview techniques. Other services include: counseling including anger management, detox and rehab referrals, Oregon Health Plan enrollment assistance, and computer and internet access. 1100 Jackson Street SE Albany, OR 97321 Eligibility: Unrestricted Hours: Monday-Friday 9am-5pm (541) 967-8545 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 967-8545 INTAKE PROCEDURE: Call for more information FEES: None DOCUMENTS: None required at intake AREA SERVED: Benton, Lincoln, and Linn Counties SITE HOURS: Monday-Friday 8am-4pm Services: Anger Management Certificates/Forms Assistance GED/High School Equivalency Test Instruction Individual Counseling Medicaid Information/Counseling Personal/Grooming Supplies Prejob Guidance Public Internet Access Sites Substance Use Disorder Referrals Temporary Mailing Address Other","1100 Jackson Street SE Albany, OR 97321",Jackson Street SE Albany,OR,97321,(541) 967-8545,,https://www.211info.org/agency/25508/22927/,,,,"address, eligibility, hours, housing, intake, phone, service, shelter",,https://www.211info.org/agency/25508/22927/,,,agentic_daemon,2026-05-03T07:01:01.772785,,
,9af38211e2b8a5aa,COURT APPOINTED SPECIAL ADVOCATES,"OREGON CASA NETWORK COURT APPOINTED SPECIAL ADVOCATES Print & Share X Print & Share Print PDF Recruits, trains, and supports citizen volunteers who serve as Court Appointed Special Advocates (CASA). CASA volunteers advocate in court and in the community for the rights of children who have been abused and neglected, and are under the protection of the juvenile courts. Eligibility: Volunteers need to meet the following minimum qualifications: -Age 21 and older -Pass criminal background checks -Ability to complete and maintain training -Ability to commit to the program for at least 2 years Hours: Monday-Friday 8:30pm-5pm Email (971) 301-2873 Visit Website Phone/FAX Numbers Main phone (971) 301-2873 Email Address: [email protected] INTAKE PROCEDURE: Call or visit the website for more information FEES: None DOCUMENTS: None AREA SERVED: State of Oregon Services: Advocacy * Foster Children Guardians ad Litem Volunteer Opportunities * Foster Children If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our knowledge. However, you should always call the provider to confirm this information and make an appointmen",,,,,(971) 301-2873,,https://www.211info.org/agency/25527/21430/,,,,"address, eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/25527/21430/,,,agentic_daemon,2026-05-03T06:15:48.129518,,
,233fdd10ae39e68b,ADULT AND TEEN OUTPATIENT PROGRAM,"LIFE RENEWAL PORTLAND ADULT AND TEEN OUTPATIENT PROGRAM Print & Share X Print & Share Print PDF Provides faith based comprehensive outpatient substance abuse treatment services. Specializes in cognitive/behavior therapy, dialectical behavior therapy, and telemedicine therapy. Also accepts clients that are referred from the court/judicial system (other than DUI/DWI). 18600 SE McLoughlin Boulevard Milwaukie, OR 97267 Eligibility: Age 14 and older Hours: No standard hours Email (855) 932-3582 Get Directions Visit Website Phone/FAX Numbers Main phone (855) 932-3582 Email Address: [email protected] INTAKE PROCEDURE: Visit website or call for more information FEES: Varies by service. Accepts Medicaid and some private insurances. Sliding scale fees are available. DOCUMENTS: None AREA SERVED: Clackamas and Multnomah Counties Services: Comprehensive Outpatient Substance Use Disorder Treatment DUI Offender Programs Individual Counseling Relapse Prevention Programs Smoking/Vaping Cessation If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our knowledge. However, you should always call the provider to confirm th","18600 SE McLoughlin Boulevard Milwaukie, OR 97267",SE McLoughlin Boulevard Milwaukie,OR,97267,(855) 932-3582,,https://www.211info.org/agency/25530/21437/,,,,"address, eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/25530/21437/,,,agentic_daemon,2026-05-03T06:15:48.226684,,
,3d69467a96b49500,SCHOOL BASED HEALTH CENTER,"MCDANIEL HIGH SCHOOL SBHC SCHOOL BASED HEALTH CENTER Print & Share X Print & Share Print PDF Services include routine physical exams and sports physicals, treatment of illness and injury, vision and hearing screenings, dental screenings, blood pressure screenings, immunizations, mental health services, age-appropriate reproductive health, routine lab tests, prescription medication maintenance, and health, fitness, and nutrition education and promotion. 2735 NE 82nd Avenue Portland, OR 97220 Eligibility: Students K-12 Hours: Monday 9:15am-1pm and 1:30pm-5:15pm, Tuesday-Friday 7:45am-1pm and 1:30pm-3:45pm Summer: Closed (503) 988-3382 Get Directions Visit Website Phone/FAX Numbers Main phone (503) 988-3382 INTAKE PROCEDURE: Call for appointment FEES: Accepts OHP, some private insurances and sliding scale fees available. Students will not be turned away for inability to pay. DOCUMENTS: Insurance information, if applicable. Income information for those applying for sliding scale fees. LANGUAGES: English, Spanish AREA SERVED: Multnomah County SITE HOURS: Monday 9:15am-1pm and 1:30pm-5:15pm, Tuesday-Friday 7:45am-1pm and 1:30pm-3:45pm Services: Childhood Immunization Dental Hygiene Denta","2735 NE 82nd Avenue Portland, OR 97220",Avenue Portland,OR,97220,(503) 988-3382,,https://www.211info.org/agency/25531/23033/,,,,"eligibility, hours, intake, mental health, phone, program, service",,https://www.211info.org/agency/25531/23033/,,,agentic_daemon,2026-05-03T01:44:00.330989,,
,4e8661ebd1ca01ee,OREGON REPRODUCTIVE HEALTH PROGRAM CLINIC,"MCDANIEL HIGH SCHOOL SBHC OREGON REPRODUCTIVE HEALTH PROGRAM CLINIC Print & Share X Print & Share Print PDF A statewide network of certified health care providers that ensure access to a variety of reproductive health services. Services include annual gynecological exams, pap tests, breast exams, STI screening and treatment. Offers pregnancy testing, birth control counseling, contraception, emergency contraception and abortions. 2735 NE 82nd Avenue Portland, OR 97220 Eligibility: Individuals with an income below 250% Federal Poverty Level Hours: Monday 8:45am-4:45pm, Tuesday-Friday 7:45am-3:45pm (503) 988-3382 Get Directions Visit Website Phone/FAX Numbers Main phone (503) 988-3382 INTAKE PROCEDURE: Call for information and to schedule an appointment FEES: Low cost or free based on service, insurance will be billed if applicable DOCUMENTS: None required at intake LANGUAGES: English, interpretation or signing by arrangement AREA SERVED: Multnomah County SITE HOURS: Monday 9:15am-1pm and 1:30pm-5:15pm, Tuesday-Friday 7:45am-1pm and 1:30pm-3:45pm Services: Abortion Referrals Birth Control Counseling Breast Examinations Contraception Emergency Contraception General Sexuality/Reproducti","2735 NE 82nd Avenue Portland, OR 97220",Avenue Portland,OR,97220,(503) 988-3382,,https://www.211info.org/agency/25531/23044/,,,,"eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/25531/23044/,,,agentic_daemon,2026-05-03T09:27:44.179887,,
,8b08e7c725c97037,LOOKING GLASS RURAL PROGRAM,"RURAL PROGRAM LOOKING GLASS RURAL PROGRAM Print & Share X Print & Share Print PDF Offers a drop-in center with access to food, clothing, and other vital resources. Provides case management services to assist youth in finding and maintaining stable housing. Also helps with employment including resume preparation, job skills training, and connections to employment opportunities. 620 E Whiteaker Avenue Cottage Grove, OR 97424 Eligibility: Youth ages 11-21 who are homeless, runaways, or at risk of becoming homeless Hours: Monday-Friday 9am-5pm Email (541) 767-3823 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 767-3823 Email Address: [email protected] INTAKE PROCEDURE: Walk in or call for more information FEES: None DOCUMENTS: None LANGUAGES: English, Spanish interpretation by arrangement AREA SERVED: City of Cottage Grove Services: Case/Care Management * Homeless Youth Food Pantries * Homeless Youth General Clothing Provision * Homeless Youth Homeless Drop In Centers * At Risk Youth Street Outreach Programs Youth Employment Programs If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our","620 E Whiteaker Avenue Cottage Grove, OR 97424",E Whiteaker Avenue Cottage Grove,OR,97424,(541) 767-3823,,https://www.211info.org/agency/25589/21509/,,,,"address, eligibility, food, hours, housing, intake, phone, program",,https://www.211info.org/agency/25589/21509/,,,agentic_daemon,2026-05-03T00:23:47.918290,,
,0a572128e3f02377,DAYTIME WINTER WARMING CENTER,"CANBY PUBLIC LIBRARY DAYTIME WINTER WARMING CENTER Print & Share X Print & Share Print PDF Offers a drop-in day space to go inside out of the cold to warm up temporarily during the winter season. Provides access to Wi-Fi, computers, and public bathrooms. 220 NE 2nd Avenue Canby, OR 97013 Eligibility: Unrestricted Hours: Monday-Thursday 10am-7pm, Friday-Saturday 10am-5pm (503) 266-3394 Get Directions Visit Website Phone/FAX Numbers Main phone (503) 266-3394 INTAKE PROCEDURE: Walk in. Call ahead or visit website to confirm hours. FEES: None DOCUMENTS: None AREA SERVED: Clackamas County TRAVEL/LOCATION INFORMATION: Location is easy to reach by CAT Services: Extreme Cold Warming Centers If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our knowledge. However, you should always call the provider to confirm this information and make an appointment. Be sure to confirm payment information with the provider, if payment is required. 211Info does not rate, recommend or endorse any agency. We simply provide information as a public service. CANBY PUBLIC LIBRARY","220 NE 2nd Avenue Canby, OR 97013",Avenue Canby,OR,97013,(503) 266-3394,,https://www.211info.org/agency/25592/21937/,,,,"eligibility, hours, intake, phone, service",,https://www.211info.org/agency/25592/21937/,,,agentic_daemon,2026-05-03T00:39:49.575716,,
,27dfc5aa454eb259,DAYTIME WINTER WARMING CENTER,"GLADSTONE PUBLIC LIBRARY DAYTIME WINTER WARMING CENTER Print & Share X Print & Share Print PDF Offers a drop-in day space to go inside out of the cold to warm up temporarily during the winter season. Provides access to Wi-Fi, computers, and public bathrooms with a library card. 135 E Dartmouth Gladstone, OR 97027 Eligibility: Varies by site Hours: Monday/Friday/Saturday 10am-6pm, Tuesday-Thursday 11am-7pm Email (503) 656-2411 Get Directions Visit Website Phone/FAX Numbers Main phone (503) 656-2411 Email Address: [email protected] INTAKE PROCEDURE: Walk in. Call ahead or visit website to confirm hours. Building is not ADA accessible. FEES: None DOCUMENTS: None AREA SERVED: Clackamas County TRAVEL/LOCATION INFORMATION: TriMet bus lines 31 and 34 Services: Extreme Cold Warming Centers If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our knowledge. However, you should always call the provider to confirm this information and make an appointment. Be sure to confirm payment information with the provider, if payment is required. 211Info does not rate, recommend or endorse any agency. We simply provide infor","135 E Dartmouth Gladstone, OR 97027",E Dartmouth Gladstone,OR,97027,(503) 656-2411,,https://www.211info.org/agency/25593/21937/,,,,"address, eligibility, hours, intake, phone, service",,https://www.211info.org/agency/25593/21937/,,,agentic_daemon,2026-05-03T00:39:49.585067,,
,b85fd34066369ced,DAYTIME WINTER WARMING CENTER,"HAPPY VALLEY PUBLIC LIBRARY DAYTIME WINTER WARMING CENTER Print & Share X Print & Share Print PDF Offers a drop-in day space to go inside out of the cold to warm up temporarily during the winter season. Provides access to Wi-Fi, computers, and public bathrooms. 13793 SE Sieben Park Way Happy Valley, OR 97015 Eligibility: Varies by site Hours: Monday/Friday/Saturday/Sunday 10am-6pm, Tuesday-Thursday 10am-8pm (503) 783-3456 Get Directions Visit Website Phone/FAX Numbers Main phone (503) 783-3456 INTAKE PROCEDURE: Walk in. Call ahead or visit website to confirm hours. FEES: None DOCUMENTS: None AREA SERVED: Clackamas County TRAVEL/LOCATION INFORMATION: TriMet bus lines 155 and 156 Services: Extreme Cold Warming Centers If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our knowledge. However, you should always call the provider to confirm this information and make an appointment. Be sure to confirm payment information with the provider, if payment is required. 211Info does not rate, recommend or endorse any agency. We simply provide information as a public service. HAPPY VALLEY PUBLIC LIBRARY","13793 SE Sieben Park Way Happy Valley, OR 97015",SE Sieben Park Way Happy Valley,OR,97015,(503) 783-3456,,https://www.211info.org/agency/25594/21937/,,,,"eligibility, hours, intake, phone, service",,https://www.211info.org/agency/25594/21937/,,,agentic_daemon,2026-05-03T00:39:49.578942,,
,1f681a5f5926ae0c,DAYTIME WINTER WARMING CENTER,"LAKE OSWEGO PUBLIC LIBRARY DAYTIME WINTER WARMING CENTER Print & Share X Print & Share Print PDF Offers a drop-in day space to go inside out of the cold to warm up temporarily during the winter season. Provides access to Wi-Fi, computers, and public bathrooms. 706 4th Street Lake Oswego, OR 97034 Eligibility: Varies by site Hours: Monday-Thursday 10am-7pm, Friday-Saturday 10am-5pm, Sunday 1pm-5pm (503) 636-7628 Get Directions Visit Website Phone/FAX Numbers Main phone (503) 636-7628 INTAKE PROCEDURE: Walk in. Call ahead to confirm hours. FEES: None DOCUMENTS: None AREA SERVED: Clackamas and Washington Counties TRAVEL/LOCATION INFORMATION: TriMet lines 35 and 36 Services: Extreme Cold Warming Centers If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our knowledge. However, you should always call the provider to confirm this information and make an appointment. Be sure to confirm payment information with the provider, if payment is required. 211Info does not rate, recommend or endorse any agency. We simply provide information as a public service. LAKE OSWEGO PUBLIC LIBRARY","706 4th Street Lake Oswego, OR 97034",Street Lake Oswego,OR,97034,(503) 636-7628,,https://www.211info.org/agency/25595/21937/,,,,"eligibility, hours, intake, phone, service",,https://www.211info.org/agency/25595/21937/,,,agentic_daemon,2026-05-03T00:39:49.587991,,
,d0147cece043e380,DAYTIME WINTER WARMING CENTER,"CORVALLIS-BENTON PUBLIC LIBRARY DAYTIME WINTER WARMING CENTER Print & Share X Print & Share Print PDF Offers a drop-in day space to go inside out of the cold to warm up temporarily throughout the winter season. Provides wifi, public bathrooms, and water refill station. Additional services may be offered. 645 NW Monroe Avenue Corvallis, OR 97330 Eligibility: Unrestricted. Pets allowed but must be kept in crates. Crates are available to borrow if needed. Hours: Monday-Thursday 9am-7pm, Friday-Saturday 9am-6pm, Sunday 1pm-5pm Email (541) 766-6793 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 766-6793 Email Address: [email protected] INTAKE PROCEDURE: Walk in, call ahead to confirm hours FEES: None DOCUMENTS: None AREA SERVED: Benton County Services: Extreme Cold Warming Centers If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our knowledge. However, you should always call the provider to confirm this information and make an appointment. Be sure to confirm payment information with the provider, if payment is required. 211Info does not rate, recommend or endorse any agency. We simply pr","645 NW Monroe Avenue Corvallis, OR 97330",NW Monroe Avenue Corvallis,OR,97330,(541) 766-6793,,https://www.211info.org/agency/25600/21511/,,,,"address, eligibility, hours, intake, phone, service",,https://www.211info.org/agency/25600/21511/,,,agentic_daemon,2026-05-03T00:39:49.555621,,
,97fecd49cc3c5fdc,THRIFT STORE,"HIGH PLATEAU HUMANE SOCIETY THRIFT STORE Print & Share X Print & Share Print PDF Operates a thrift store that sells clothes, knickknacks, baskets, books, luggage, and new pet supplies to raise money to benefit their animal welfare programs. Donations accepted. 114 E First Street Alturas, CA 96101 Eligibility: Unrestricted Hours: Wednesday-Friday 10am-3pm, Saturday 10am-1pm Email (530) 233-9277 Get Directions Visit Website Phone/FAX Numbers Main Phone (530) 233-9277 Email Address: [email protected] INTAKE PROCEDURE: Walk in, call, or visit website for more information FEES: Varies by item DOCUMENTS: None AREA SERVED: Lake County Services: Donation Drop Off Points Thrift Shops Other Services Offered At This Location: DOMESTIC ANIMAL SERVICES - ANIMAL ADOPTION If you represent this agency, update your listing here . * The community resource directory information is up to date to the best of our knowledge. However, you should always call the provider to confirm this information and make an appointment. Be sure to confirm payment information with the provider, if payment is required. 211Info does not rate, recommend or endorse any agency. We simply provide information as a public servic","114 E First Street Alturas, CA 96101",E First Street Alturas,CA,96101,(530) 233-9277,,https://www.211info.org/agency/25613/21521/,,,,"address, eligibility, hours, intake, phone, program, service",,https://www.211info.org/agency/25613/21521/,,,agentic_daemon,2026-05-03T06:15:48.165038,,
,dc7a096e8e8eb681,AEROANGEL,"AEROANGEL AEROANGEL Print & Share X Print & Share Print PDF Provides flights to distant medical care. Requests are ideally scheduled three weeks in advance although exceptions can be made for urgent situations. Flights are determined on a case-by-case basis. 1550 Larimer Street Suite 899 Denver, CO 80202 Eligibility: -Individuals age 18 and younger who are medically fragile -Flights are also considered for young adults who have been dealing with health challenges since childhood. -Passengers must be able to climb steps to board the aircraft, be medically stable, and able to sit upright or slightly reclined for the duration of the flight. Hours: Monday-Friday 7am-5pm Email (303) 817-7355 Get Directions Visit Website Phone/FAX Numbers Main phone (303) 817-7355 Email Address: [email protected] INTAKE PROCEDURE: Visit website or call for urgent requests FEES: None DOCUMENTS: Recent photo of the child and letter of medical necessity. Additional passengers must have a valid form of identification such as a passport or driver's license. AREA SERVED: Nationwide Services: Mercy Transportation If you represent this agency, update your listing here . * The community resource directory informa","1550 Larimer Street Suite 899 Denver, CO 80202",Denver,CO,80202,(303) 817-7355,,https://www.211info.org/agency/25623/21529/,,,,"address, eligibility, hours, intake, phone, service, transportation",,https://www.211info.org/agency/25623/21529/,,,agentic_daemon,2026-05-03T04:24:22.868432,,
,175716be1afe7c89,OLDER ADULTS AND ADULTS WITH DISABILITIES SERVICES,"REEDSPORT APD OFFICE OLDER ADULTS AND ADULTS WITH DISABILITIES SERVICES Print & Share X Print & Share Print PDF Provides a range of services to older adults and adults with disabilities, including assessment, case management, administration of SNAP (food stamps), Oregon Supplemental Income Program (OSIP) and other Medicaid programs, Medicare Savings Programs, and information and referral to coordinated programs and services. 251 NE Garden Valley Boulevard Suite A Roseburg, OR 97470 Eligibility: Age 60 and older and adults with disabilities age 18 and older Hours: Monday-Friday 8am-5pm (541) 643-9829 Get Directions Visit Website Phone/FAX Numbers Main phone (541) 643-9829 INTAKE PROCEDURE: Walk in or call for more information. Some programs require an in-person or phone interview appointment. FEES: None DOCUMENTS: Varies by service LANGUAGES: English, interpretation or signing by arrangement AREA SERVED: Douglas County SITE HOURS: Monday-Friday 8am-5pm Services: Case/Care Management * Adults With Disabilities/Health Conditions Case/Care Management * Older Adults Food Stamps/SNAP * Adults With Disabilities/Health Conditions Food Stamps/SNAP * Older Adults Medicaid * Adults With Disab","251 NE Garden Valley Boulevard Suite A Roseburg, OR 97470",NE Garden Valley Boulevard Suite A Roseburg,OR,97470,(541) 643-9829,,https://www.211info.org/agency/25634/6726/,,,,"eligibility, food, hours, intake, phone, program, service",,https://www.211info.org/agency/25634/6726/,,,agentic_daemon,2026-05-03T04:56:11.024865,,
